,Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq,Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq
tRF-21-1SS2PMFIE,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tRF-21-232WMK81B,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-2E2WMK81B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-2E3KXR3RB,0,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-2E48923RB,0,4,0,1,1,2,1,4,4,2,0,0,1,0,0,0,3,5,1,3,2,1,0,1
tRF-21-2E489B3RB,4,1,0,2,0,1,4,6,1,0,0,4,1,2,2,1,5,5,3,2,10,4,5,6
tRF-21-2E4V9K3RB,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0
tRF-21-2EK8E0KRB,10,0,3,1,0,1,0,1,0,1,1,1,0,2,0,1,1,0,1,0,2,1,0,0
tRF-21-2J1Y0SR90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,2,0,0
tRF-21-2MK827K1B,3,3,1,1,1,1,0,1,1,2,0,1,2,2,0,0,2,9,0,4,2,4,2,4
tRF-21-2MK8J7K1B,2,1,0,1,2,0,0,2,0,0,3,4,0,3,0,0,4,1,1,0,1,1,4,3
tRF-21-2S3HPSR90,0,0,3,0,1,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0
tRF-21-3282FN5KE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-32Q86N7KE,2,2,1,2,1,2,5,2,4,2,3,4,0,2,1,4,8,2,4,1,7,6,1,4
tRF-21-32VIJMRPB,1,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-21-38WP9N1EE,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tRF-21-392J1Y0S0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-21-3HPSR959D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
tRF-21-3L90Q4R90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
tRF-21-3OPP6N7KE,7,0,2,3,3,2,1,3,1,1,3,3,0,3,3,3,3,3,1,2,2,1,0,3
tRF-21-3W2VR0080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-21-40KK5Y93E,11,15,8,6,7,5,4,9,4,12,6,18,0,12,5,17,16,10,16,5,11,7,2,4
tRF-21-43RX6NMHD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tRF-21-45LSM1M3E,0,0,0,0,0,1,0,0,1,0,4,2,0,0,0,2,1,2,2,0,1,1,1,3
tRF-21-4656OKNHE,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-490VL8K80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tRF-21-4E8BR9M3E,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-4E8BRY93E,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
tRF-21-4EKN7IZFD,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tRF-21-4PW3FJIKB,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0
tRF-21-4ZM0Q4R90,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0
tRF-21-4ZMKQ4R90,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
tRF-21-536S18Y00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
tRF-21-547O6U9DE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-21-547O6W9DE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-59KNNVOR0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tRF-21-5J3KYUYR0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-68K87SERD,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-69M8NPN3E,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
tRF-21-6J9KIWRND,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-6NMH490VD,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1
tRF-21-6VR8K09LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-6XQ6S8V0D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-70VR3196D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-21-7340Q1FID,0,3,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,2,0,1,1,0,1
tRF-21-7340QI6NE,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
tRF-21-73V2Y8L9E,2,1,0,3,1,1,0,3,0,2,4,3,0,1,3,4,0,6,5,1,2,2,0,2
tRF-21-73VL4YMYE,2,2,2,0,1,0,0,1,0,0,0,1,0,4,0,1,2,2,0,0,2,2,2,2
tRF-21-76D7M4O1E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-76RSJM8RE,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-21-79MP9P9MB,5,0,0,0,1,0,0,2,0,0,0,1,0,2,2,0,1,0,4,0,0,2,2,0
tRF-21-7P596VW6D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
tRF-21-7P59N3Z6D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tRF-21-7Q2WNIYFD,2,1,1,2,1,2,0,2,0,0,1,0,0,6,0,2,0,0,0,2,2,2,1,0
tRF-21-7SERM492B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-21-7SERML92B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-7SHRMFWRB,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-21-7Z2R1HPS0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-808HWKS5D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
tRF-21-81PV6RRND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
tRF-21-83ML5F82D,0,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0
tRF-21-83ML5F92D,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0
tRF-21-86J8WPMNB,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tRF-21-86V8WPMNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-21-877343RX0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-8B8871K9D,1,0,0,1,0,0,1,4,0,2,1,1,0,0,1,0,0,2,2,2,0,0,0,0
tRF-21-8B8HWKS5D,3,1,2,3,0,1,2,2,0,1,1,3,0,1,0,0,3,0,0,1,0,2,0,0
tRF-21-8B8SOUPRD,2,2,0,2,2,0,1,2,0,0,5,1,1,1,4,3,7,1,3,0,6,1,2,2
tRF-21-8BWS7209D,3,0,0,1,1,0,2,2,1,1,1,2,2,0,0,3,3,0,0,0,4,0,1,0
tRF-21-8BWS7K09D,2,1,0,0,0,2,1,0,0,1,4,1,0,0,2,1,1,1,0,0,4,0,1,0
tRF-21-8BWSNKP9D,2,7,3,4,6,0,5,1,5,3,7,1,2,1,5,4,5,5,0,1,6,2,4,2
tRF-21-8E884U1DD,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-8E8SPOX5D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-8EKSP185D,19,8,8,7,10,4,10,13,4,6,9,5,3,10,9,8,9,3,12,8,11,5,10,3
tRF-21-8EKSPM85D,7,0,6,0,1,2,2,10,0,2,1,1,0,2,5,1,1,1,0,1,7,2,3,3
tRF-21-8FLUD3KS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-8HM2OSRND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-21-8LHYD3MU0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
tRF-21-8NWE6WRND,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tRF-21-8PHPD3XW0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-8RQFR9O1D,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1
tRF-21-8RQFR9OMD,7,3,2,0,2,1,2,0,1,1,3,3,2,3,2,4,0,0,4,0,4,0,2,0
tRF-21-8W1W188MB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
tRF-21-8WI26WRND,0,0,1,0,1,0,1,0,0,0,0,0,1,2,2,0,0,1,2,0,0,0,0,1
tRF-21-8XF6RE980,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
tRF-21-93Q01M3KE,1,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
tRF-21-941QKS3WD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tRF-21-9664PU73D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-99DMEMR3D,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-9D5HLYOZD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
tRF-21-9DH48V7KE,4,1,1,0,0,0,2,0,3,2,0,0,0,0,0,1,0,0,2,0,1,1,0,1
tRF-21-9DXXH6Z4D,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
tRF-21-9IN4QFI2E,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-9MUKL6O9B,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-9MUKLY5ZB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-9MVH7P59D,11,5,2,4,4,4,4,12,2,4,3,17,0,3,1,17,5,6,3,4,4,4,4,4
tRF-21-9N15WV7W0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-21-9N1EWJQ7D,8,6,4,3,0,2,3,2,0,3,0,5,0,0,3,3,5,3,7,3,3,4,1,4
tRF-21-9N1QKS3WD,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-21-9NF5W8EZ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tRF-21-9NFJ73QOE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-21-9NLE3JWB0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tRF-21-9NLM3KZS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
tRF-21-9NLN3JWB0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
tRF-21-9O0PRMQ0E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tRF-21-9VZVEH93E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
tRF-21-BSDEL87SB,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tRF-21-D7OK8Y19B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
tRF-21-D7OKW4190,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
tRF-21-D81H93WBE,5,6,5,0,6,2,1,2,3,1,3,2,0,2,4,4,3,5,2,0,2,2,0,1
tRF-21-D8VHM7O9D,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-DHXY6RHDD,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-DRFU8U76B,15,11,9,8,9,13,13,13,5,10,12,9,4,11,12,7,23,24,20,16,12,6,8,19
tRF-21-DRFU8U7SB,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-DRIWQ7PHD,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
tRF-21-E6199M8WB,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-21-E7OMJHHSB,1,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
tRF-21-EVUMJYX9E,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tRF-21-EZOMJHHSB,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-21-F8DHXY6RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
tRF-21-F8WO6V9EE,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0
tRF-21-FKV46M5VD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-FKWE6MODD,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-FNKQWYL1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tRF-21-FPZD3KYUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-FSXMSL73E,7,2,0,3,3,0,2,7,3,3,3,3,2,1,0,3,5,5,3,12,0,2,1,0
tRF-21-FVI8E9UND,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-21-FWQ8P6U1D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-H3RXSINHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-H4SXQ3V2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-21-H6QE30YOB,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
tRF-21-H7V3LY7SB,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-21-HENBRRX3E,0,0,0,0,1,0,0,1,0,0,1,4,0,1,0,1,0,1,2,1,2,0,0,0
tRF-21-HENBRSX3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tRF-21-HEPURYX3E,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-21-HXD3KY7SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tRF-21-I2UKJ6P9D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-I6D3887SB,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tRF-21-I6D3987SB,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
tRF-21-I7XUK87SB,2,3,0,1,5,2,1,4,0,3,0,5,0,0,4,4,4,4,0,0,0,7,3,1
tRF-21-J291547O0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-21-J8WPMN1EE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-J9ZH0SR90,16,17,11,13,9,9,11,22,5,13,16,18,11,7,12,22,26,22,11,12,20,17,4,5
tRF-21-JEJBRYMWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-JJ6RRNLID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-JMRPFQ5DD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-21-JMRPFQJDE,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,1,0,0,2,0,0,0
tRF-21-JMRPFQRDE,0,0,0,0,2,2,0,2,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0
tRF-21-JOKP1M58B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-JOWU1M70E,31,18,19,20,24,14,14,28,12,18,25,33,12,10,19,26,24,18,9,10,35,27,3,26
tRF-21-JOWUDMN0E,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
tRF-21-JZL4Q4R90,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-21-K2821IQ4E,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
tRF-21-K2821NQ4E,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
tRF-21-K8HJ83ML0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
tRF-21-KJ5R5N2ED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-KNNVORRND,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-KSLP7SBRE,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
tRF-21-KSLP7SDRE,0,0,0,1,3,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,1,0,2
tRF-21-L8K87SIRD,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-21-L981PV6R0,0,0,0,2,0,3,0,0,0,0,0,0,4,1,2,0,0,0,0,1,0,0,1,0
tRF-21-LB3KMB01B,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-LBKM4Y41B,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0
tRF-21-LDKW343RB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0
tRF-21-LE2WMK81B,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-21-LE3VLIE1B,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,1,2,0,0,2,4,0,1
tRF-21-LE48923RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-LEK52YK1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
tRF-21-LEK58Y01B,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
tRF-21-LEK5LYK1B,0,2,0,0,3,4,0,0,2,0,0,1,1,1,1,1,7,0,0,0,0,0,1,0
tRF-21-LEK5YY01B,3,3,0,0,1,4,0,0,4,0,2,5,1,5,4,0,3,2,2,4,2,0,0,0
tRF-21-LEKPM43RB,1,1,2,0,0,0,2,0,0,0,0,4,1,0,3,0,1,0,1,0,0,3,1,1
tRF-21-LEKQ3SW1B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
tRF-21-LI38NJW1B,6,2,1,2,2,4,3,0,2,1,1,4,3,2,2,1,3,5,4,0,6,5,1,1
tRF-21-LIK898O1B,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
tRF-21-LIK8V8O1B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-LJKP9BK1B,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-LM3KZSP1B,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
tRF-21-LMK827K1B,3,3,1,3,0,4,2,4,0,4,5,0,0,1,3,1,5,4,1,1,3,2,1,1
tRF-21-LMK8J7K1B,23,42,18,13,25,21,26,24,17,12,22,19,8,9,21,32,39,44,25,19,46,36,16,23
tRF-21-LMKPJ7K1B,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0
tRF-21-LN3JWB61B,0,1,0,0,0,0,0,0,1,0,5,1,0,0,1,3,2,0,0,1,0,3,1,0
tRF-21-LNK8KDP1B,2,1,2,1,1,2,2,9,1,4,4,1,0,1,2,2,6,3,1,0,3,2,0,3
tRF-21-LNK8KEP1B,3,4,2,0,2,3,8,5,0,4,5,6,2,7,5,2,2,6,2,2,4,5,2,3
tRF-21-LNK8KQP1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-LNK8QJP1B,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,2,0,3,1,0,0,0
tRF-21-LPMBQ4NKD,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
tRF-21-LY7L73HQ0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
tRF-21-M0NK5Y93E,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tRF-21-MBQ4NKKQB,1,2,2,3,3,1,3,0,1,2,1,6,0,1,1,2,2,3,1,0,3,0,1,2
tRF-21-MEF91SS20,6,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-MEJB5Y13E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-MEJB5YJ3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tRF-21-MIF91SS20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-21-MIMYSXR3B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
tRF-21-MMUKLYM9B,2,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0
tRF-21-MN1E8Y7ZD,3,0,0,1,0,1,2,1,1,0,0,0,0,7,3,1,2,0,0,0,2,1,0,2
tRF-21-MNH5SYNXD,44,22,12,9,14,14,13,20,5,9,16,37,6,17,26,38,25,36,25,14,25,23,9,22
tRF-21-MPW4PU73E,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,1,0,0,5
