,miR,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,001_FMS_1053,002_FMS_1078,003_FMS_1090,004_FMS_1096,005_FMS_1207,006_FMS_1209,007_FMS_1210,008_FMS_1212,009_FMS_1213,010_FMS_1214,011_SFN_122_,012_SFN_189_,013_SFN_204_,014_SFN_235_,015_FMS_1067,016_FMS_1098,017_FMS_1145,018_FMS_1154,019_FMS_1155,020_FMS_1162,021_FMS_1164,022_FMS_1166,023_FMS_1171,024_FMS_1169,025_FMS_1172,026_FMS_1173,027_FMS_1174,028_FMS_1175,029_FMS_1181,030_FMS_1182,031_FMS_1184,032_FMS_1185,033_FMS_1188,034_FMS_1193,035_FMS_1194,036_FMS_1195,037_FMS_1196,038_FMS_1197,039_FMS_1201,040_FMS_1202,041_FMS_1203,042_FMS_1204,043_FMS_1205,044_FMS_1215,045_FMS_1216,046_FMS_1217,,,,,,,,
331,miR-708-5p,1319.097712,-0.115312692,0.146756224,-0.785743107,0.432018003,0.673866177,986.3160732,1264.95411,1062.637902,1296.743863,1750.384716,1713.891338,1430.924869,1385.44532,1413.183881,923.789057,1706.917878,1268.166197,1938.435374,1369.871996,1115.784956,1015.291063,891.7668448,1101.310331,1309.573687,698.6219604,919.5949087,1130.115705,911.8369055,1108.370867,861.7182666,1162.101028,1572.019332,927.4543839,956.898644,3012.606907,1193.685426,1459.212322,1077.329139,668.1309722,774.4829775,1259.636081,984.5682733,1159.973206,1494.710773,2156.44861,1551.672094,1439.546971,1779.950704,1735.816953,1891.197197,1845.404679,,,,,,,,
332,miR-93-3p,27.56678168,-0.108163515,0.138265633,-0.782287785,0.434045464,0.673866177,25.97640097,22.54820161,31.91668609,18.96517532,53.29430153,46.45495552,15.34129977,38.36617809,17.69244296,29.27088267,37.63876247,24.01156193,19.13323009,27.37462773,20.2997263,29.41654569,19.0638993,30.27045372,21.1964777,29.3470135,32.20803424,21.53360905,25.75810468,53.53749617,17.79359252,25.96873806,29.20159749,21.33714073,27.75006067,24.65438599,26.1314673,28.63136491,34.79572374,30.27783862,23.7280324,26.70606532,20.09323007,24.53789475,23.96507771,22.00457765,23.82190234,23.63788129,43.59062947,25.14092563,29.24531747,24.44244608,,,,,,,,
333,miR-103a-1-3p,6162.750904,-0.095549811,0.128456255,-0.743831518,0.45697841,0.674337768,9791.528838,5449.148722,5614.520574,5626.335345,5092.93669,5828.614313,6220.199724,5298.795485,5709.130188,4524.107625,5611.939484,8276.87433,9747.184906,7510.913484,7492.698978,7808.832171,7318.419118,6135.999031,4607.008348,5919.129585,7242.365217,5866.712156,7004.143824,4500.043597,5582.104169,4330.287071,4459.327283,5879.09351,3663.008009,13798.50312,7120.30221,4718.251479,4270.50594,5990.975001,4838.620367,7991.790047,4757.528883,5191.995458,6200.741959,4560.18676,8089.701473,4004.257091,6542.226974,4607.347894,6745.170017,5947.035151,,,,,,,,
334,miR-103a-2-3p,6183.57192,-0.09611812,0.128471832,-0.748164935,0.454360679,0.674337768,9819.86673,5470.19371,5636.111273,5648.461383,5141.234651,5853.324396,6239.725014,5310.163241,5733.457297,4541.670155,5628.876927,8305.332477,9774.091011,7529.163235,7515.798666,7829.84399,7351.604425,6171.61133,4614.381036,5937.879066,7257.913923,5885.853141,7029.901928,4511.619272,5591.424622,4341.416531,4466.627683,5894.029508,3674.490793,13853.37902,7146.433677,4731.086229,4282.550614,6021.25284,4854.755429,8009.59409,4766.662169,5210.956558,6222.04425,4583.239174,8117.854631,4012.53035,6582.185051,4623.744149,6765.416775,5954.555904,,,,,,,,
335,miR-181b-2-5p,3625.841176,-0.098235677,0.131530406,-0.746866674,0.455144044,0.674337768,5311.780416,3299.553502,3182.281348,3266.751449,3823.866135,3433.713095,3510.368319,2435.541824,3216.707286,3895.369065,3743.174927,4695.594333,6230.855963,3151.504018,4998.632605,3129.920461,5291.29116,5067.630076,2978.565909,3149.097588,4519.12039,4206.231635,5163.984826,2158.863359,2793.594026,2952.089044,3541.910429,3807.257145,2925.239155,6022.827905,4053.513207,2726.890685,2607.002686,2940.987391,2111.794883,4364.216174,2173.722162,2721.4756,2666.336794,3127.793538,3990.168643,2754.995065,3584.118423,2444.135205,5327.89694,3290.329281,,,,,,,,
336,miR-186-5p,1700.563434,0.127872914,0.165753008,0.771466628,0.440430395,0.674337768,3938.17982,1603.928741,1808.925121,2212.603787,924.3230422,1333.356064,1421.162224,1007.467417,1059.335022,974.1349751,1177.152296,1685.255921,2069.378417,1147.453146,2760.762777,1883.499397,3526.115299,2339.728011,1502.185159,2962.417974,1841.411061,2112.686311,2449.080593,1614.806641,1908.15097,1486.710254,1427.228077,1972.263042,2441.048441,1822.833957,1370.334145,1297.297017,1419.933188,1237.354338,1612.557082,1530.034992,1904.290213,1555.925599,1383.761339,1399.910274,1211.668578,690.2261338,1046.175107,1353.237649,1467.515033,1332.113312,,,,,,,,
337,miR-1910,31.70229189,-0.229664219,0.295304092,-0.777721086,0.436733459,0.674337768,10.23312765,11.2741008,28.16178184,17.38474404,111.5849438,39.53613236,15.34129977,85.25817353,38.70221898,63.22510656,25.40616466,24.01156193,6.577047845,20.5309708,7.699896184,13.44756374,7.060703443,6.232152237,24.88282164,17.11909121,18.8805718,10.36803399,27.81875305,41.96182132,23.72479003,30.60601271,9.73386583,17.78095061,17.22417559,23.06378044,40.76508899,53.31357603,33.45742667,54.50010951,28.47363888,27.81881804,35.61981694,32.34540672,54.14332372,46.10482937,40.06410849,35.45682194,39.95807702,69.95735829,47.99231585,23.502352,,,,,,,,
338,miR-218-2-5p,2044.067906,-0.17701065,0.231616392,-0.764240599,0.444723877,0.674337768,1347.624196,4341.280416,6318.56512,1674.466938,1545.534744,2273.327611,1608.047148,1602.853662,1256.16345,2084.086846,1244.902069,1223.700341,1297.472166,3297.502032,1299.882474,1307.775574,953.1949648,1117.335865,2711.305973,1136.381578,1776.994993,1426.800985,1168.387628,1145.99181,2199.626962,3333.273021,1873.769172,2066.857699,1858.297167,1450.632259,1269.989311,3377.51377,3728.495628,262.4079347,2700.250087,1346.430793,2212.995293,2432.597657,1788.504874,2071.573811,1278.80303,4358.825311,1704.877953,3825.793031,1969.93459,1756.095742,,,,,,,,
339,miR-32-5p,655.5261382,0.213304283,0.286431022,0.744696859,0.456454998,0.674337768,533.6969654,1122.90044,1150.878151,1063.630249,224.8353346,516.9349306,350.0605674,161.9905297,277.5501989,504.6300172,367.9189031,538.0368507,315.1003831,1132.625222,980.6867777,737.0945877,618.5176216,1055.014343,1278.239764,755.6855977,544.2047165,866.9271497,232.8532663,150.483773,821.8945119,1283.597624,723.9562711,860.5980096,1278.416588,380.1547258,687.7802193,1162.0385,823.0526961,48.44454179,1087.693005,194.7317263,407.3445732,362.491627,451.7860946,310.1597612,410.3864086,1239.806874,270.0197326,1185.99584,352.4435695,330.9131162,,,,,,,,
340,miR-320b-1,596.8365038,-0.14631266,0.19489217,-0.75073647,0.45281127,0.674337768,2264.669866,408.8740558,533.1964029,896.1045339,739.4584337,468.5031684,454.6603385,676.38151,584.9563954,506.9716878,411.2034799,347.7229895,397.6124379,263.4807919,700.6905528,549.669168,1289.990519,597.3963073,400.8899043,660.3078038,710.797997,602.9410535,739.7727663,766.8884587,487.2055096,526.7944006,453.8414943,735.4201173,820.0621379,386.517148,368.9763183,487.7204918,571.4528475,1170.743093,527.7114405,438.4245723,578.1370288,471.7967945,460.6620493,497.7225898,352.9972802,484.5765665,521.8767029,326.8320333,320.1987323,491.6692039,,,,,,,,
341,miR-320b-2,597.2559443,-0.145489559,0.194870243,-0.746597104,0.455306797,0.674337768,2265.45703,408.8740558,533.1964029,896.1045339,739.4584337,468.5031684,454.6603385,676.38151,584.9563954,508.1425231,411.2034799,348.6123066,397.6124379,263.4807919,700.6905528,551.3501135,1291.40266,598.2866148,402.7330763,661.9381935,710.797997,602.9410535,741.8334147,766.8884587,487.2055096,526.7944006,453.8414943,735.4201173,820.0621379,386.517148,368.9763183,487.7204918,571.4528475,1172.761616,527.7114405,440.6500778,578.1370288,471.7967945,461.5496448,498.7704268,352.9972802,484.5765665,521.8767029,326.8320333,320.9486123,491.6692039,,,,,,,,
342,miR-3615,266.9448833,-0.140369878,0.182647488,-0.768528926,0.442173013,0.674337768,222.7673174,326.9489233,210.2746378,219.6799475,536.2739091,219.4255346,227.3301693,527.1797063,309.6177518,490.5799935,227.7145129,213.4361061,112.4077268,153.982281,183.3975273,178.1802196,158.8658275,113.0690477,132.7083821,102.7145473,264.3280051,270.3664248,151.4576555,371.8685545,286.3921083,302.3503074,236.0462464,305.8323505,444.0009708,169.3994908,350.1616618,227.0763424,349.2955344,433.9823535,384.3941248,164.6874028,387.2513431,267.6861246,255.6274956,280.8203243,189.492405,282.4726815,276.0739867,308.24961,224.2141006,229.3829556,,,,,,,,
343,miR-454-5p,24.38477952,-0.11563167,0.155398587,-0.744097304,0.45681761,0.674337768,16.53043698,18.03856129,17.83579517,27.65754734,48.29796076,23.72167941,26.49860869,39.78714765,28.75021981,35.1250592,18.81938123,20.4542935,19.13323009,23.95279926,10.49985843,25.21418202,15.53354757,14.2449194,18.43171974,18.74948085,22.21243741,21.53360905,27.81875305,34.72702454,22.8774761,23.18637327,15.81753197,10.66857037,18.18107424,19.88256934,15.67888038,28.63136491,16.0595648,34.31488377,27.52451758,25.5933126,21.91988735,26.76861246,33.72862789,32.48294797,31.40159854,22.45598723,31.48212129,27.32709308,29.24531747,32.90329281,,,,,,,,
344,miR-500a-3p,218.9703848,0.129164249,0.173459214,0.744637579,0.456490844,0.674337768,480.9569998,145.8117037,191.5001165,328.7297056,168.2101392,136.3996566,189.6742517,203.1986469,163.6550974,80.78763616,151.4960189,199.2070323,282.8130573,150.5604525,275.7962815,282.3988386,319.1437956,253.7376268,130.8652101,349.7185776,238.7837021,295.0901981,362.6741138,277.8161964,241.48447,159.5222481,127.756989,182.0769343,232.5263705,224.2753822,157.8340625,155.0042859,172.6403216,460.223147,176.536561,279.3009331,271.2586059,181.8034929,175.7439032,198.0411989,125.6063942,122.9169827,213.1097441,123.5184607,196.468543,235.9636141,,,,,,,,
345,miR-548q,8.397756317,0.194772105,0.258803819,0.752585898,0.451698794,0.674337768,11.80745499,2.254820161,9.387260615,13.43366585,4.996340768,8.895629781,8.367981691,11.36775647,2.21155537,8.195847147,10.35065968,4.446585543,5.381220964,4.562437955,10.49985843,5.042836404,15.53354757,13.35461194,6.451101908,11.41272747,17.76994993,8.772951837,8.242593496,20.25743098,1.69462786,8.347094376,9.73386583,5.689904195,13.39658102,4.771816642,4.181034768,5.92373067,4.0148912,14.12965802,12.33857685,12.24027994,8.219957755,11.15358852,2.662786412,6.287022187,3.248441229,7.091364388,13.31935901,5.465418616,3.749399676,5.640564481,,,,,,,,
346,miR-548u,8.926751513,-0.220243234,0.288735511,-0.762785404,0.445591387,0.674337768,3.148654663,13.52892096,6.57108243,15.01409713,4.996340768,16.80285625,12.55197254,4.262908676,4.42311074,10.53751776,11.29162874,8.893171086,1.195826881,26.23401824,6.999905622,8.40472734,9.178914476,8.903074625,10.13744586,7.336753376,11.1062187,7.975410761,4.121296748,2.893918712,16.09896467,21.33146341,3.650199686,12.09104642,21.05177017,2.385908321,5.22629346,5.92373067,18.73615893,4.037045149,8.542091663,5.563763608,13.69992959,4.461435409,6.213168296,8.382696249,3.248441229,8.273258453,6.054254094,6.55850234,2.249639806,10.34103488,,,,,,,,
347,miR-629-3p,8.534897112,0.190469746,0.25087589,0.759219017,0.447721552,0.674337768,6.297309326,5.261247042,1.877452123,3.951078192,11.65812846,11.86083971,11.15730892,7.104847794,13.26933222,15.22085899,2.822907185,8.893171086,4.783307524,6.843656933,7.699896184,16.80945468,4.94249241,12.46430447,10.13744586,16.30389639,17.76994993,4.785246456,7.212269309,10.12871549,7.625825368,12.0569141,3.650199686,8.534856293,5.741391864,4.771816642,6.271552152,9.87288445,5.353188267,16.1481806,4.74560648,6.67651633,11.87327231,11.15358852,7.988359237,14.66971844,6.496882457,8.273258453,3.632552456,1.093083723,4.499279611,12.22122304,,,,,,,,
348,miR-6499-5p,10.20050561,0.215657001,0.285482728,0.755411727,0.450001979,0.674337768,11.02029132,9.019280643,2.816178184,9.48258766,6.661787691,8.895629781,5.578654461,4.262908676,7.740443795,4.683341227,9.409690617,24.01156193,14.34992257,9.12487591,9.799867871,9.245200074,12.7092662,16.91584179,3.686343947,8.967143015,14.43808431,22.33115013,14.42453862,4.340878068,19.48822038,8.347094376,0,1.422476049,6.698290508,18.2919638,14.63362169,9.87288445,2.676594134,12.11113545,11.38945555,17.80404355,24.65987326,7.807511966,2.662786412,4.191348125,9.745323686,10.63704658,6.054254094,12.02392096,9.748439158,15.04150528,,,,,,,,
349,miR-708-3p,458.467724,0.106919746,0.138205865,0.773626687,0.439151586,0.674337768,563.6091847,675.6944415,419.6105495,544.4585748,276.4641892,467.5147651,471.3963019,321.1391203,342.7910824,389.8881571,460.1338711,337.9405013,425.1164562,394.6508831,662.1910719,305.9320752,607.9265664,454.9471133,426.6943119,573.897153,545.3153383,524.7820281,386.3715701,355.9520016,455.8548942,567.6024176,588.8988827,540.5408986,758.8206247,404.0138091,399.2888203,573.6145866,596.8804918,159.4632834,407.1730359,234.7908243,423.7844887,441.6821055,355.9257838,491.4355676,368.1566726,511.76013,376.5746046,817.626625,379.4392472,301.7701997,,,,,,,,
350,miR-505-3p,189.9699748,0.089998141,0.122040093,0.737447333,0.46085036,0.678108387,144.8381145,193.1629271,187.7452123,129.5953647,228.1662284,146.2836897,191.0689153,176.2002253,158.126209,136.9877309,207.0131936,222.3292771,292.9775858,126.6076533,147.6980086,221.8848018,146.8626316,212.7834835,190.7682993,131.246366,196.5800711,139.5696883,150.4273313,192.4455944,160.1423327,199.4028101,156.9585865,125.1778923,141.6209993,350.7285232,220.549584,156.9788628,163.2722421,327.0006571,174.6383184,295.992224,170.7924556,200.7645934,222.7864632,207.4717322,258.7924846,150.1005462,175.5733687,183.6380655,211.4661417,213.4013562,,,,,,,,
351,miR-215,11.74043354,-0.192718006,0.262659833,-0.73371708,0.463121187,0.679194473,38.57101962,12.02570752,11.26471274,2.370646915,8.327234614,8.895629781,16.73596338,12.78872603,12.16355454,3.51250592,8.468721555,11.56112241,12.55618225,20.5309708,11.89983956,31.09749116,14.12140689,5.341844775,3.686343947,11.41272747,2.221243741,9.570492913,8.242593496,10.12871549,2.541941789,8.347094376,9.73386583,9.246094318,8.612087796,18.2919638,12.5431043,9.87288445,18.73615893,8.074090298,14.23681944,12.24027994,10.04661503,14.49966508,13.31393206,22.00457765,16.24220614,3.545682194,12.10850819,6.55850234,14.24771877,7.520752641,,,,,,,,
352,miR-4683,17.69566762,0.165437495,0.226036625,0.731905703,0.464226125,0.679194473,5.51014566,29.31266209,23.46815154,7.902156384,19.98536307,12.84924302,11.15730892,31.26133029,16.58666528,22.24587083,10.35065968,12.45043952,8.968701607,18.24975182,21.69970743,18.49040015,14.82747723,25.81891641,12.90220382,25.27103941,5.553109352,16.7483626,7.212269309,13.0226342,15.25165074,32.46092257,14.60079875,15.64723654,14.35347966,8.748330511,37.62931291,17.77119201,33.45742667,18.16670317,24.67715369,8.902021773,18.26657279,11.15358852,23.96507771,26.19592578,7.5796962,14.18272878,38.7472262,17.48933957,9.748439158,13.16131712,,,,,,,,
353,miR-193a-5p,569.1835436,0.124896,0.171992938,0.726169352,0.467734958,0.682389528,1087.073022,342.7326644,747.225945,632.9627263,462.9942445,496.1784611,628.9932904,433.3957154,393.6568559,353.5922626,390.5021606,613.6288049,672.6526205,237.2467737,814.0890239,747.1802605,930.6007138,778.1287222,444.2044457,875.5192362,687.4749378,689.0754897,806.7438385,623.6394824,586.3412394,334.81123,575.5148172,560.4555632,666.0014562,407.9903229,568.6207284,310.0085717,504.5379942,1168.724571,499.2378017,768.9121306,551.6504982,562.1408616,372.7900977,483.0528714,180.8298951,445.5740624,492.8162832,303.8772751,468.6749595,480.388075,,,,,,,,
354,miR-1307-5p,52.14146239,-0.205237189,0.286192361,-0.717130216,0.473293753,0.686609248,180.2604795,93.95084003,80.73044129,96.40630788,6.661787691,22.73327611,36.26125399,14.20969559,35.38488592,38.63756512,26.34713373,59.58424628,32.88523923,78.70205473,170.0977066,84.0472734,108.734833,109.5078179,66.35419105,68.47636484,48.8673623,70.18361469,37.09167073,24.59830905,51.68614972,63.99439022,32.85179718,30.58323505,42.10354033,43.74165255,42.85560637,30.6059418,42.82550614,60.55567724,30.37188147,28.93157076,26.48653054,31.23004786,47.04255995,22.00457765,24.90471609,30.72924568,15.74106064,60.11960478,27.7455576,20.68206976,,,,,,,,
355,miR-31-3p,165.1381917,0.136838907,0.190732646,0.717438307,0.47310369,0.686609248,142.4766235,192.4113204,171.7868693,188.0713219,64.95242999,119.5968004,126.914389,69.62750838,98.41421397,111.2293541,120.4440399,192.9818126,78.3266607,484.7590327,141.3980936,155.4874558,283.8402784,183.4033373,184.3171974,157.3326002,137.7171119,130.7967365,127.7601992,88.26452072,161.8369606,252.2677411,268.8980436,174.253316,177.0262491,237.0002266,234.137947,234.9746499,145.8743803,94.870561,159.4523777,164.6874028,143.3925964,148.3427274,187.2826443,94.3053328,343.2519565,159.5556987,111.3982753,134.449298,127.479589,89.30893762,,,,,,,,
356,miR-424-5p,855.009042,0.138173366,0.193440629,0.714293409,0.475045767,0.687215084,894.2179243,1276.228211,750.9808492,706.4527807,348.0784069,738.3372718,578.7854003,312.6133029,402.5030773,471.8466286,1031.302092,1082.298921,1274.751455,1317.40396,1563.778916,713.5613511,1347.182217,1377.305644,1211.885573,957.0387182,918.4842868,1150.851773,890.2000976,555.6323927,937.1292063,786.4817812,963.6527172,1206.970927,767.4327125,1392.575157,1015.991449,957.6697917,831.0824785,139.2780576,589.4043248,886.8639191,636.5900617,606.7552157,426.9334215,607.7454781,906.3151028,751.6846252,553.3588242,1047.174207,882.6086837,564.9965422,,,,,,,,
357,miR-330-5p,206.000036,0.097208484,0.13820219,0.703378749,0.481819747,0.6950621,425.0683795,184.8952532,154.8898001,235.4842602,208.1808653,195.7038552,242.671469,180.463134,173.6070965,148.6960839,140.2043902,160.0770795,121.3764284,179.0756897,298.1959795,129.432801,355.1533832,185.1839522,207.356847,330.1539019,234.3412146,218.5262548,260.6720193,204.0212692,218.6069939,211.4597242,222.6621809,241.8209283,295.681681,116.9095077,175.6034603,175.7373432,179.3318069,296.7228185,236.3312027,179.1531882,231.9854744,240.9175121,172.1935213,162.4147398,134.2689041,150.1005462,196.1578326,163.9625585,160.4743061,140.0740179,,,,,,,,
358,miR-96-5p,2798.514726,0.131159386,0.188289213,0.696584703,0.486062732,0.699224321,3644.567772,3957.209382,3245.175995,4349.346874,1037.573433,2286.176854,2442.05599,1108.356256,1201.980344,1475.252486,2274.322222,3374.958427,3403.323303,2942.772481,4077.445025,2075.967653,3644.735117,4342.919802,3596.028521,3661.039935,3105.29875,3482.064338,2036.950918,1170.590119,3043.551636,3164.476223,3404.419574,3359.888427,4001.750129,3496.946296,3412.769629,2778.229684,2950.945032,621.704953,3202.335252,2110.891913,2302.5015,2500.634547,1876.376825,1277.313341,2891.112694,4373.00804,2246.128269,3737.25325,2446.108349,1597.219842,,,,,,,,
359,miR-181a-1-5p,8609.614309,0.152521503,0.225057804,0.677699239,0.497962409,0.704534727,16151.81126,8363.879583,8688.848425,8985.542024,4894.748506,5445.113829,8829.615348,3215.654111,4314.744527,4355.507341,6945.292644,10598.8813,15614.5095,5450.972747,18201.1546,6559.889689,18400.19317,16792.97936,6318.393526,12466.77438,14611.34133,14507.27217,16943.68126,5078.82734,7760.548283,5598.117962,8694.775653,9762.453123,12881.76954,13512.98943,7188.244025,4173.268257,5445.530765,9583.945184,6316.402224,10049.26983,5693.690738,7282.177947,3527.304401,5683.468057,5286.296693,4075.170735,4779.228182,3860.771711,8526.884743,4624.32278,,,,,,,,
360,miR-181a-2-5p,8609.614309,0.152521503,0.225057804,0.677699239,0.497962409,0.704534727,16151.81126,8363.879583,8688.848425,8985.542024,4894.748506,5445.113829,8829.615348,3215.654111,4314.744527,4355.507341,6945.292644,10598.8813,15614.5095,5450.972747,18201.1546,6559.889689,18400.19317,16792.97936,6318.393526,12466.77438,14611.34133,14507.27217,16943.68126,5078.82734,7760.548283,5598.117962,8694.775653,9762.453123,12881.76954,13512.98943,7188.244025,4173.268257,5445.530765,9583.945184,6316.402224,10049.26983,5693.690738,7282.177947,3527.304401,5683.468057,5286.296693,4075.170735,4779.228182,3860.771711,8526.884743,4624.32278,,,,,,,,
