Sample_ID,Ester_24h_CNT_F_S_S6_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_S_S17_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_S_S18_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_S_S7_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_S_S19_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_S_S20_R1_001.flexbar_q.fastq,Ester_24h_PS_F_S_S8_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_S_S1_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_S_S2_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_S_S13_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_S_S14_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_S_S3_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_S_S4_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_S_S15_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_S_S16_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_S_S10_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_S_S9_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_S_S21_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_S_S22_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_S_S11_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_S_S12_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_S_S23_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_S_S24_R1_001.flexbar_q.fastq
tRF-41-8WI26WRNLEK5YY01B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-41-96L85DMKYOYRLHR0D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
tRF-41-96L85DMKYUYRLHR0D,1,0,0,1,1,1,1,0,2,0,1,3,1,1,3,4,0,0,0,5,0,0,2
tRF-41-9LQ4PUQ340QI6NDJE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-41-9NJ4S2I7L7P5QK11D,7,3,4,7,3,8,6,6,13,4,3,6,7,1,6,4,3,1,3,13,28,6,4
tRF-41-D8H0PMF732Q86N7KE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-D8YJE76INB8PLML3E,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,4,0,0
tRF-41-DRI8RZKSLP7SDRXSB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-F8YMEMXZU5P21MNKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tRF-41-HENBRRX3WB365K65D,0,2,0,0,0,0,1,0,1,0,5,2,0,0,0,0,1,0,0,1,0,1,0
tRF-41-HENBRSX3WE362865D,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-41-I2UKJ6P9M0NK5Y93E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-I3VF4YO9XEKJ5R5ND,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
tRF-41-JHOJ7IR1JOKP1M58B,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tRF-41-JMRPFQ5DWXH913M80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-41-JMRPFQJDZXHY13KK0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-JOWU1MN0YU09FKRFD,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-41-JY7383RPD9W1X6L80,0,0,0,2,2,1,0,0,1,0,1,0,3,0,0,1,0,2,0,0,0,0,0
tRF-41-K5I34JRX6N38Z9060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
tRF-41-K84J83ML5F924ZDRD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-41-K84J83ML5FX24ZD7D,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-41-KHM26RRNLNK8KEP1B,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-KNNVORRNLNK8QJP1B,1,1,2,1,4,0,0,0,3,3,1,7,1,0,0,1,0,0,0,0,1,1,0
tRF-41-KQWYL1M3WE8S68L5D,5,0,0,4,3,0,6,5,8,3,2,3,1,2,4,0,6,3,1,4,2,2,1
tRF-41-KY7343RX6NMH490VD,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-41-L981PV6RRNLNK88K0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tRF-41-M0NK5Y93W086W8SVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-41-MBQ4NKKQBRFKWE6ME,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
tRF-41-MQ18Y3E7QN7JLP21E,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tRF-41-NB8PLML38BWS7209D,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0
tRF-41-O9XEKJ5R5N2E489BD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-P4R8YP9LON4VN1EH0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
tRF-41-P5QK11M3WE8SPOX5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-PNR8YP9LON4VN1EH0,2,1,0,1,0,4,5,0,4,1,0,1,0,5,0,4,0,0,1,1,10,1,0
tRF-41-PS5P4PW3FJHPEZUME,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
tRF-41-PSQP4PW3FJI0E7UME,5,5,2,5,23,2,18,9,37,20,10,17,6,11,22,20,4,3,9,9,25,8,2
tRF-41-PSQP4PW3FJIKE7UMD,0,2,0,1,20,1,4,0,8,4,4,6,2,4,9,6,0,0,5,9,9,1,0
tRF-41-PSQP4PW3FJIKE7UME,1,3,0,0,11,0,0,0,1,0,0,0,0,0,1,1,2,0,1,1,1,1,0
tRF-41-Q72S3HPSR95933JKB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-R918VBY9PYKHM26R0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
tRF-41-R9J89O9NF5W8E7OMD,3,1,1,3,7,1,2,0,7,7,3,2,0,3,4,5,1,0,4,5,6,0,0
tRF-41-RPM8309MUKLY5Z1ID,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
tRF-41-RRJ89O9NF5W8EZOMD,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0
tRF-41-RWD8YJE76INB8PLMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tRF-41-S5QKF1R38E8RO86JD,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tRF-41-S5QKF1R3WE8RO86JD,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1
tRF-41-S8V0JUO9YE4PRS93E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-U1O0789NLJK1JKE1B,2,0,1,1,1,1,1,0,5,0,2,1,0,0,4,3,0,0,0,3,2,0,1
tRF-41-U47P299DWUH6QE30E,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-UD10H7RNLEKPM43RB,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tRF-41-UDL0HVRNLDKW343RB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
tRF-41-UJJKIWRNL3KQNK71B,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-UMJYX9X5Q4R9OMKMD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-UMJYXZX5Q4R9OMKMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-UMXKS6RN23KYY8Q1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-41-V470VR3196L85DMKE,1,0,1,3,2,1,0,0,0,2,0,0,0,0,4,0,0,0,0,1,3,0,0
tRF-41-V47P596VW631QJ3KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
tRF-41-V47PU9XW983FPD48E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-41-V47PVR3196L85DMKE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
tRF-41-VDX0HXD3KY7SHRRNE,1,0,1,0,0,1,0,0,4,2,1,0,1,0,2,0,2,2,0,0,0,0,0
tRF-41-VIJNR0FWVDX0HXD3D,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
tRF-41-W3FJI0E7UM8KSWRND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tRF-41-W3FJIKE7UMKKSWRND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-41-W631QJ3KYUYRR6RBD,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1
tRF-41-W77JPEMNFV7SQWU10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tRF-41-WLV47PU9XW983FPDD,2,0,0,0,1,1,2,0,0,1,0,1,1,2,5,5,0,0,0,1,5,0,0
tRF-41-WUH6QE30YOH9R8B7D,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-XEKJ5R5N2E489B3RB,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-Y5KKM1M3WD8S746DD,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
tRF-41-Y5LSM1M3WE8SSP6DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-YDLBRY73W0K5KKOVD,29,19,23,26,38,60,34,33,51,42,48,46,33,33,35,17,14,26,40,43,29,34,35
tRF-41-YEN0RR1380877S6VD,1,4,2,1,2,1,5,2,6,4,3,3,3,7,3,2,2,10,5,2,3,2,2
tRF-41-YP9LON4VN1EH6KK80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
tRF-41-Z3RQ18XJHJX78OP3E,1,0,0,4,4,1,0,1,0,5,1,0,2,2,0,0,2,2,4,2,3,0,0
tRF-41-Z6KPQJ3KYU4RRWRBD,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-ZOWURMJKYOSR99RHD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-ZRS3S3RX8HYV45EHB,1,0,0,1,0,2,1,0,1,0,0,2,1,0,0,1,0,1,0,2,0,3,0
tRF-42-0HJBRR93W0K672052,2,4,6,2,1,4,4,0,6,1,8,25,4,6,3,4,2,1,3,4,1,7,1
tRF-42-0HLBRR33WB08Q2B52,0,0,2,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0
tRF-42-1SS2P4FINOW6RM7KQ,0,0,0,1,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
tRF-42-40KK5Y93W086W8RV2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tRF-42-45LSM1M3WE8SSP6D2,7,1,0,1,4,6,0,1,5,1,4,4,0,0,5,1,0,1,1,0,1,2,0
tRF-42-4PW3FJHPEZUMXKS64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tRF-42-4PW3FJI0E7UM8KSW4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-60MV9JKL0653L45SF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tRF-42-7383RPD9W1X6L85JJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-7673FEWS3V2VR0PS4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
tRF-42-79MP9P9NH57S362VL,16,3,10,15,18,22,25,4,22,19,29,23,20,5,30,34,16,8,1,45,79,21,2
tRF-42-79MP9P9NH57S3O2VL,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0
tRF-42-7Z2R1HPSR9O9337KF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-83RPD9W1X6L85J3KQ,0,0,0,0,0,2,2,1,2,0,0,0,6,0,0,1,1,0,0,3,1,0,0
tRF-42-86J8WPMN1E8Y7Z2RH,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,3,0
tRF-42-86V8WPMN1E8Y7Z2RH,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0
tRF-42-87R8WP9N1EWJQ72SJ,28,20,24,36,30,26,31,24,57,58,31,42,28,39,83,145,54,13,20,98,128,36,21
tRF-42-96L85DMKYOYRLHR0J,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0
tRF-42-96L85DMKYUYRLHR0J,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1,2,0,0,0,1,1,0,0
tRF-42-9NJ4S2I7L7P5QK11K,0,0,0,0,2,3,0,2,1,1,0,0,2,0,2,1,0,0,0,1,0,1,0
tRF-42-9O9NF5W8E7OMJHHSH,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
tRF-42-9UHY0DFKN5ORNQY1J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-42-D8YJE76INB8PLML35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tRF-42-FWQ8P6U1J0SU9ELBJ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-H3RUSMKVNMEH623KN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tRF-42-HENBRRX3WB365K652,0,0,0,0,0,0,1,0,3,0,4,1,1,0,0,0,0,0,0,0,0,1,0
tRF-42-HENBRSX3WE3628652,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
tRF-42-JHOJ7IR1JOKP1M58I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-JMRPFQ5DWXH913M8N,1,3,3,0,4,0,0,0,7,3,1,3,5,3,5,2,0,2,0,0,4,0,0
tRF-42-JMRPFQJDZXHY13KKN,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-42-JMRPFQRDWXHR13M8N,1,0,0,0,0,1,0,0,0,0,1,2,3,2,1,1,0,0,0,0,2,1,0
tRF-42-JOWU1M70YU890HRFJ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tRF-42-JOWU1MN0YU09FKRFJ,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,1,0,0,0,0,0,0,0
tRF-42-JY7383RPD9W1X6L8L,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-KF9MVH7P59N3Z6KPM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-42-KQWYL1M3WE8S68L52,15,10,4,11,12,4,24,11,23,9,8,17,12,6,10,23,11,4,18,33,8,13,14
tRF-42-L981PV6RRNLNK88KL,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-NB8PLML38BWS72092,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
tRF-42-NMEH623K7SIR3DR2M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-O9XEKJ5R5N2E489BJ,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-P4R8YP9LON4VN1EH4,4,3,1,2,0,2,2,0,3,3,0,0,0,1,0,1,2,0,0,3,5,0,1
tRF-42-P5QK11M3WE8SP6X52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-P5QK11M3WE8SPOX52,0,0,0,0,0,0,1,1,2,0,0,1,0,1,1,0,0,1,1,0,0,0,0
tRF-42-PNR8YP9LON4VN1EH4,7,5,2,14,13,17,6,3,35,14,10,12,7,5,14,37,18,4,10,20,33,7,5
tRF-42-PNR8YP9LON4VN1IH4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-PSQP4PW3FJI0E7UM5,0,1,0,0,1,0,0,1,2,0,3,1,0,1,1,3,0,3,0,0,2,1,0
tRF-42-PSQP4PW3FJIKE7UMJ,0,1,2,3,6,3,3,1,5,2,0,4,4,5,8,9,2,1,1,5,16,3,3
tRF-42-R9J89O9NF5W8E7OM2,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,2,7,0,0
tRF-42-R9J89O9NF5W8E7OMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-R9JP9PMNH5SYNX2VH,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0
tRF-42-RZ81JJ6RRNLIK898L,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-S5QKF1R38E8RO86J2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-S5QKF1R3WE8RO86J2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
tRF-42-S998LOW3VHM96YYDK,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0
tRF-42-U45O6QJ188FYRE98N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-U47P299DWUH6QE30Q,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tRF-42-UMJYX9X5Q4R9OMKM3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-42-UMJYXZX5Q4R9OMKM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-V470VR3196L85DMKQ,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tRF-42-VIJ4S2PNXIP2801MJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
tRF-42-VIJNR0FWVDX0HXD3J,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
tRF-42-W3FJI0E7UM8KSWRNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-W3FJIKE7UMKKSWRNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-W631QJ3KYUYRR6RBJ,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2
tRF-42-WLV47PU9XW983FPD3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,3,0,0,0,0,0,2,0,0
tRF-42-WUH6QE30YOH9R8B7J,0,0,0,1,2,0,1,1,1,0,1,0,1,0,3,0,0,4,0,0,0,0,0
tRF-42-Y5KKM1M3WD8S746D2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,3,4,4,0,0
tRF-42-YDLBRY73W0K5KKOV2,8,6,6,5,13,21,5,8,14,12,8,10,11,13,20,7,2,6,5,14,5,13,10
tRF-42-YE4PRS93W0K6MY6V2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-42-YEN0RR1380877S6V2,3,3,3,4,5,3,12,1,6,10,5,0,1,0,4,5,0,6,1,4,2,8,5
tRF-42-YP9LON4VN1EH6KK8N,0,1,1,4,1,0,0,0,5,3,2,6,4,1,2,0,0,0,2,1,6,0,1
tRF-42-Z3R918VBY9PYKHM24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-42-Z6KPQJ3KYU4RRWRBJ,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tRF-42-Z90668K87SERM4921,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
tRF-42-ZB8PLML38BWS7K092,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-3W2VR008R959KUMK9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-490VL8K87SIRMM12V,0,0,0,0,0,0,0,1,3,1,0,1,0,0,4,0,1,0,0,0,1,0,0
tRF-43-4YDRFU8U76D7M4O10J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-43-60MV9JKL0653L45S6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tRF-43-7673FEWS3V2VR0PSDZ,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,1
tRF-43-79MP9P9NH57S362VD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,3,0,0
tRF-43-7O3B1NR8YUP6KP6HD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-83ML5F924ZDRJKW4DZ,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-83ML5FX24ZD7JKW4DZ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,1,0
tRF-43-86J8WPMN1E8Y7Z2RY,1,1,0,0,3,0,2,0,1,3,2,1,0,0,2,6,1,0,2,3,4,1,0
tRF-43-86V8WPMN1E8Y7Z2RY,0,0,0,3,0,0,0,0,1,2,0,1,1,2,5,2,2,0,1,1,2,1,0
tRF-43-86YZQD3KYUYRRHQFD2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-87R8WP9N1EWJQ72SDK,2,3,2,6,8,5,5,4,4,4,0,5,2,3,10,17,6,3,4,9,22,6,6
tRF-43-94U47P299DWUH6QEDK,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-96L85DMKYOYRLHR0D2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
tRF-43-96L85DMKYUYRLHR0D2,1,0,3,1,0,1,0,1,4,0,1,1,2,1,0,1,0,0,0,0,2,3,2
tRF-43-9NJ4S2I7L7P5QK11D4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-43-9NY5KKM1M3WD8S74DX,0,2,0,0,0,0,0,0,2,0,1,2,0,0,0,2,0,0,0,2,0,0,0
tRF-43-9O9NF5W8E7OMJHHSZ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,3,2,0
tRF-43-DRI8RZKSLP7SDRXSW,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
tRF-43-IK9NJ4S2I7L7P5QKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tRF-43-JMRPFQ5DWXH913M80E,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
tRF-43-JOWU1MN0YU09FKRFD2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-MUWLV47PU9XW983FDU,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-MY73H3RUPLQVNRDF0E,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,2,1,1,2,0,2,0,2
tRF-43-NMEH623K7SIR3DR2DV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-NNBSBKZ3R9512R12DM,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-O9XEKJ5R5N2E489BD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-P4R8YP9LON4VN1EHDX,4,0,0,0,0,0,1,0,0,2,0,2,2,0,0,2,1,0,0,7,1,0,1
tRF-43-PNR8YP9LON4VN1EHDX,8,5,8,17,4,13,9,7,11,7,8,11,5,10,9,16,14,6,1,8,24,5,7
tRF-43-PSQP4PW3FJIKE7UMD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-43-PW5SVP9N15WV7W6SDH,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tRF-43-Q1Q89P9L8422YRI70M,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,1,0,1,0,0,0
tRF-43-Q72S3HPSR95933JKR,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
tRF-43-QNR8VP94FQFY392JZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-43-R918VBY9PYKHM26RDY,0,0,1,2,0,1,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0
tRF-43-R9J89O9NF5W8E7OMDH,1,1,1,5,5,2,3,4,3,2,0,2,6,0,1,5,1,0,1,7,8,1,2
tRF-43-R9JP9PMNH5SYNX2VX,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tRF-43-RZ81JJ6RRNLIK898D6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-SERXPIN24YDRFU8U0E,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,2,0,0,1,0
